image_path,label,split,label_encoded
data/raw/cifar-10/train/10711.png,dog,train,5
data/raw/cifar-10/train/22493.png,ship,train,8
data/raw/cifar-10/train/6537.png,frog,train,6
data/raw/cifar-10/train/20327.png,cat,train,3
data/raw/cifar-10/train/44314.png,cat,train,3
data/raw/cifar-10/train/27778.png,airplane,train,0
data/raw/cifar-10/train/47467.png,horse,train,7
data/raw/cifar-10/train/35372.png,automobile,train,1
data/raw/cifar-10/train/20930.png,cat,train,3
data/raw/cifar-10/train/21507.png,truck,train,9
data/raw/cifar-10/train/37919.png,frog,train,6
data/raw/cifar-10/train/13831.png,cat,train,3
data/raw/cifar-10/train/15871.png,airplane,train,0
data/raw/cifar-10/train/9173.png,bird,train,2
data/raw/cifar-10/train/35025.png,cat,train,3
data/raw/cifar-10/train/20832.png,airplane,train,0
data/raw/cifar-10/train/31774.png,bird,train,2
data/raw/cifar-10/train/36072.png,deer,train,4
data/raw/cifar-10/train/39742.png,truck,train,9
data/raw/cifar-10/train/5296.png,horse,train,7
data/raw/cifar-10/train/24792.png,airplane,train,0
data/raw/cifar-10/train/17321.png,bird,train,2
data/raw/cifar-10/train/7134.png,frog,train,6
data/raw/cifar-10/train/19739.png,cat,train,3
data/raw/cifar-10/train/6755.png,frog,train,6
data/raw/cifar-10/train/40977.png,truck,train,9
data/raw/cifar-10/train/13887.png,ship,train,8
data/raw/cifar-10/train/35873.png,frog,train,6
data/raw/cifar-10/train/3077.png,airplane,train,0
data/raw/cifar-10/train/12105.png,truck,train,9
data/raw/cifar-10/train/33227.png,deer,train,4
data/raw/cifar-10/train/7444.png,ship,train,8
data/raw/cifar-10/train/11832.png,automobile,train,1
data/raw/cifar-10/train/23384.png,truck,train,9
data/raw/cifar-10/train/21154.png,automobile,train,1
data/raw/cifar-10/train/758.png,airplane,train,0
data/raw/cifar-10/train/23635.png,deer,train,4
data/raw/cifar-10/train/5294.png,truck,train,9
data/raw/cifar-10/train/43608.png,bird,train,2
data/raw/cifar-10/train/45035.png,horse,train,7
data/raw/cifar-10/train/47280.png,automobile,train,1
data/raw/cifar-10/train/25422.png,truck,train,9
data/raw/cifar-10/train/14125.png,airplane,train,0
data/raw/cifar-10/train/30296.png,airplane,train,0
data/raw/cifar-10/train/9056.png,ship,train,8
data/raw/cifar-10/train/27484.png,truck,train,9
data/raw/cifar-10/train/28920.png,airplane,train,0
data/raw/cifar-10/train/8841.png,truck,train,9
data/raw/cifar-10/train/43665.png,airplane,train,0
data/raw/cifar-10/train/3817.png,deer,train,4
data/raw/cifar-10/train/27256.png,horse,train,7
data/raw/cifar-10/train/31336.png,truck,train,9
data/raw/cifar-10/train/45414.png,airplane,train,0
data/raw/cifar-10/train/43373.png,automobile,train,1
data/raw/cifar-10/train/36937.png,horse,train,7
data/raw/cifar-10/train/542.png,truck,train,9
data/raw/cifar-10/train/14323.png,dog,train,5
data/raw/cifar-10/train/10039.png,truck,train,9
data/raw/cifar-10/train/21035.png,bird,train,2
data/raw/cifar-10/train/43028.png,frog,train,6
data/raw/cifar-10/train/29039.png,cat,train,3
data/raw/cifar-10/train/10802.png,bird,train,2
data/raw/cifar-10/train/18985.png,deer,train,4
data/raw/cifar-10/train/37068.png,truck,train,9
data/raw/cifar-10/train/21964.png,horse,train,7
data/raw/cifar-10/train/18557.png,horse,train,7
data/raw/cifar-10/train/16382.png,ship,train,8
data/raw/cifar-10/train/20396.png,ship,train,8
data/raw/cifar-10/train/4997.png,horse,train,7
data/raw/cifar-10/train/30316.png,bird,train,2
data/raw/cifar-10/train/19302.png,automobile,train,1
data/raw/cifar-10/train/44806.png,airplane,train,0
data/raw/cifar-10/train/46596.png,cat,train,3
data/raw/cifar-10/train/42118.png,horse,train,7
data/raw/cifar-10/train/34577.png,ship,train,8
data/raw/cifar-10/train/43112.png,frog,train,6
data/raw/cifar-10/train/8013.png,truck,train,9
data/raw/cifar-10/train/27827.png,cat,train,3
data/raw/cifar-10/train/49859.png,bird,train,2
data/raw/cifar-10/train/45020.png,frog,train,6
data/raw/cifar-10/train/34746.png,airplane,train,0
data/raw/cifar-10/train/43704.png,dog,train,5
data/raw/cifar-10/train/49397.png,horse,train,7
data/raw/cifar-10/train/36568.png,cat,train,3
data/raw/cifar-10/train/8788.png,ship,train,8
data/raw/cifar-10/train/46959.png,cat,train,3
data/raw/cifar-10/train/8036.png,automobile,train,1
data/raw/cifar-10/train/44466.png,deer,train,4
data/raw/cifar-10/train/33600.png,automobile,train,1
data/raw/cifar-10/train/1729.png,deer,train,4
data/raw/cifar-10/train/11861.png,deer,train,4
data/raw/cifar-10/train/13599.png,dog,train,5
data/raw/cifar-10/train/33810.png,truck,train,9
data/raw/cifar-10/train/9852.png,horse,train,7
data/raw/cifar-10/train/41548.png,deer,train,4
data/raw/cifar-10/train/49029.png,frog,train,6
data/raw/cifar-10/train/25587.png,truck,train,9
data/raw/cifar-10/train/26394.png,truck,train,9
data/raw/cifar-10/train/44129.png,frog,train,6
data/raw/cifar-10/train/4869.png,airplane,train,0
data/raw/cifar-10/train/14895.png,frog,train,6
data/raw/cifar-10/train/11195.png,bird,train,2
data/raw/cifar-10/train/22890.png,frog,train,6
data/raw/cifar-10/train/9059.png,airplane,train,0
data/raw/cifar-10/train/49585.png,frog,train,6
data/raw/cifar-10/train/31651.png,dog,train,5
data/raw/cifar-10/train/26212.png,frog,train,6
data/raw/cifar-10/train/24212.png,truck,train,9
data/raw/cifar-10/train/1312.png,deer,train,4
data/raw/cifar-10/train/12670.png,bird,train,2
data/raw/cifar-10/train/43597.png,truck,train,9
data/raw/cifar-10/train/30977.png,frog,train,6
data/raw/cifar-10/train/13502.png,ship,train,8
data/raw/cifar-10/train/33980.png,deer,train,4
data/raw/cifar-10/train/43254.png,airplane,train,0
data/raw/cifar-10/train/44927.png,cat,train,3
data/raw/cifar-10/train/27195.png,automobile,train,1
data/raw/cifar-10/train/9989.png,automobile,train,1
data/raw/cifar-10/train/45603.png,automobile,train,1
data/raw/cifar-10/train/32856.png,frog,train,6
data/raw/cifar-10/train/47172.png,bird,train,2
data/raw/cifar-10/train/10720.png,deer,train,4
data/raw/cifar-10/train/4954.png,automobile,train,1
data/raw/cifar-10/train/40671.png,cat,train,3
data/raw/cifar-10/train/26779.png,airplane,train,0
data/raw/cifar-10/train/6665.png,frog,train,6
data/raw/cifar-10/train/38425.png,dog,train,5
data/raw/cifar-10/train/43107.png,bird,train,2
data/raw/cifar-10/train/23795.png,horse,train,7
data/raw/cifar-10/train/33680.png,truck,train,9
data/raw/cifar-10/train/42533.png,bird,train,2
data/raw/cifar-10/train/43821.png,frog,train,6
data/raw/cifar-10/train/17632.png,cat,train,3
data/raw/cifar-10/train/2326.png,ship,train,8
data/raw/cifar-10/train/22218.png,automobile,train,1
data/raw/cifar-10/train/19695.png,bird,train,2
data/raw/cifar-10/train/45072.png,deer,train,4
data/raw/cifar-10/train/6364.png,horse,train,7
data/raw/cifar-10/train/17483.png,ship,train,8
data/raw/cifar-10/train/27129.png,airplane,train,0
data/raw/cifar-10/train/34044.png,automobile,train,1
data/raw/cifar-10/train/20558.png,automobile,train,1
data/raw/cifar-10/train/21668.png,ship,train,8
data/raw/cifar-10/train/23507.png,horse,train,7
data/raw/cifar-10/train/13976.png,horse,train,7
data/raw/cifar-10/train/36068.png,automobile,train,1
data/raw/cifar-10/train/36604.png,dog,train,5
data/raw/cifar-10/train/29543.png,airplane,train,0
data/raw/cifar-10/train/40593.png,ship,train,8
data/raw/cifar-10/train/17242.png,truck,train,9
data/raw/cifar-10/train/23229.png,cat,train,3
data/raw/cifar-10/train/49162.png,ship,train,8
data/raw/cifar-10/train/43115.png,frog,train,6
data/raw/cifar-10/train/15777.png,automobile,train,1
data/raw/cifar-10/train/33511.png,airplane,train,0
data/raw/cifar-10/train/18730.png,dog,train,5
data/raw/cifar-10/train/3758.png,deer,train,4
data/raw/cifar-10/train/37263.png,horse,train,7
data/raw/cifar-10/train/1363.png,frog,train,6
data/raw/cifar-10/train/44710.png,airplane,train,0
data/raw/cifar-10/train/13298.png,cat,train,3
data/raw/cifar-10/train/25842.png,frog,train,6
data/raw/cifar-10/train/43364.png,airplane,train,0
data/raw/cifar-10/train/14355.png,ship,train,8
data/raw/cifar-10/train/22860.png,automobile,train,1
data/raw/cifar-10/train/48672.png,airplane,train,0
data/raw/cifar-10/train/24165.png,ship,train,8
data/raw/cifar-10/train/43240.png,deer,train,4
data/raw/cifar-10/train/38437.png,ship,train,8
data/raw/cifar-10/train/34981.png,cat,train,3
data/raw/cifar-10/train/21748.png,frog,train,6
data/raw/cifar-10/train/36791.png,frog,train,6
data/raw/cifar-10/train/44069.png,frog,train,6
data/raw/cifar-10/train/39316.png,frog,train,6
data/raw/cifar-10/train/12344.png,deer,train,4
data/raw/cifar-10/train/23990.png,deer,train,4
data/raw/cifar-10/train/30634.png,ship,train,8
data/raw/cifar-10/train/27894.png,dog,train,5
data/raw/cifar-10/train/39842.png,truck,train,9
data/raw/cifar-10/train/44771.png,airplane,train,0
data/raw/cifar-10/train/3515.png,cat,train,3
data/raw/cifar-10/train/12058.png,frog,train,6
data/raw/cifar-10/train/33033.png,bird,train,2
data/raw/cifar-10/train/5086.png,frog,train,6
data/raw/cifar-10/train/28714.png,truck,train,9
data/raw/cifar-10/train/21579.png,cat,train,3
data/raw/cifar-10/train/23915.png,dog,train,5
data/raw/cifar-10/train/24650.png,frog,train,6
data/raw/cifar-10/train/19456.png,cat,train,3
data/raw/cifar-10/train/40234.png,truck,train,9
data/raw/cifar-10/train/39674.png,truck,train,9
data/raw/cifar-10/train/49865.png,truck,train,9
data/raw/cifar-10/train/13130.png,automobile,train,1
data/raw/cifar-10/train/7554.png,frog,train,6
data/raw/cifar-10/train/48633.png,dog,train,5
data/raw/cifar-10/train/11305.png,airplane,train,0
data/raw/cifar-10/train/3557.png,deer,train,4
data/raw/cifar-10/train/9617.png,airplane,train,0
data/raw/cifar-10/train/32385.png,deer,train,4
data/raw/cifar-10/train/17677.png,frog,train,6
data/raw/cifar-10/train/39134.png,frog,train,6
data/raw/cifar-10/train/16394.png,frog,train,6
data/raw/cifar-10/train/32885.png,airplane,train,0
data/raw/cifar-10/train/20709.png,airplane,train,0
data/raw/cifar-10/train/6100.png,ship,train,8
data/raw/cifar-10/train/44486.png,dog,train,5
data/raw/cifar-10/train/20762.png,automobile,train,1
data/raw/cifar-10/train/9107.png,truck,train,9
data/raw/cifar-10/train/3715.png,dog,train,5
data/raw/cifar-10/train/22208.png,horse,train,7
data/raw/cifar-10/train/45010.png,frog,train,6
data/raw/cifar-10/train/30677.png,automobile,train,1
data/raw/cifar-10/train/22923.png,cat,train,3
data/raw/cifar-10/train/10781.png,dog,train,5
data/raw/cifar-10/train/21492.png,bird,train,2
data/raw/cifar-10/train/17612.png,dog,train,5
data/raw/cifar-10/train/41187.png,deer,train,4
data/raw/cifar-10/train/15457.png,automobile,train,1
data/raw/cifar-10/train/49597.png,truck,train,9
data/raw/cifar-10/train/16769.png,frog,train,6
data/raw/cifar-10/train/34620.png,ship,train,8
data/raw/cifar-10/train/12946.png,bird,train,2
data/raw/cifar-10/train/43481.png,automobile,train,1
data/raw/cifar-10/train/24422.png,deer,train,4
data/raw/cifar-10/train/37570.png,deer,train,4
data/raw/cifar-10/train/10764.png,ship,train,8
data/raw/cifar-10/train/22616.png,horse,train,7
data/raw/cifar-10/train/15399.png,bird,train,2
data/raw/cifar-10/train/39493.png,bird,train,2
data/raw/cifar-10/train/47393.png,bird,train,2
data/raw/cifar-10/train/7680.png,dog,train,5
data/raw/cifar-10/train/10895.png,truck,train,9
data/raw/cifar-10/train/20486.png,deer,train,4
data/raw/cifar-10/train/14503.png,automobile,train,1
data/raw/cifar-10/train/46146.png,deer,train,4
data/raw/cifar-10/train/29145.png,dog,train,5
data/raw/cifar-10/train/48434.png,deer,train,4
data/raw/cifar-10/train/37129.png,bird,train,2
data/raw/cifar-10/train/14054.png,truck,train,9
data/raw/cifar-10/train/15048.png,horse,train,7
data/raw/cifar-10/train/21007.png,dog,train,5
data/raw/cifar-10/train/24586.png,dog,train,5
data/raw/cifar-10/train/11394.png,horse,train,7
data/raw/cifar-10/train/29890.png,frog,train,6
data/raw/cifar-10/train/45448.png,ship,train,8
data/raw/cifar-10/train/20888.png,frog,train,6
data/raw/cifar-10/train/32379.png,airplane,train,0
data/raw/cifar-10/train/31368.png,ship,train,8
data/raw/cifar-10/train/16124.png,bird,train,2
data/raw/cifar-10/train/41923.png,automobile,train,1
data/raw/cifar-10/train/47217.png,deer,train,4
data/raw/cifar-10/train/18385.png,deer,train,4
data/raw/cifar-10/train/9514.png,truck,train,9
data/raw/cifar-10/train/28815.png,bird,train,2
data/raw/cifar-10/train/29328.png,frog,train,6
data/raw/cifar-10/train/43491.png,cat,train,3
data/raw/cifar-10/train/11213.png,frog,train,6
data/raw/cifar-10/train/41793.png,airplane,train,0
data/raw/cifar-10/train/27553.png,airplane,train,0
data/raw/cifar-10/train/10267.png,airplane,train,0
data/raw/cifar-10/train/25447.png,bird,train,2
data/raw/cifar-10/train/33237.png,cat,train,3
data/raw/cifar-10/train/25935.png,cat,train,3
data/raw/cifar-10/train/2549.png,truck,train,9
data/raw/cifar-10/train/11207.png,ship,train,8
data/raw/cifar-10/train/32219.png,airplane,train,0
data/raw/cifar-10/train/37519.png,frog,train,6
data/raw/cifar-10/train/29872.png,cat,train,3
data/raw/cifar-10/train/22490.png,cat,train,3
data/raw/cifar-10/train/48929.png,cat,train,3
data/raw/cifar-10/train/11084.png,dog,train,5
data/raw/cifar-10/train/7463.png,airplane,train,0
data/raw/cifar-10/train/21102.png,horse,train,7
data/raw/cifar-10/train/47507.png,ship,train,8
data/raw/cifar-10/train/11642.png,bird,train,2
data/raw/cifar-10/train/48147.png,bird,train,2
data/raw/cifar-10/train/37497.png,horse,train,7
data/raw/cifar-10/train/24429.png,automobile,train,1
data/raw/cifar-10/train/29624.png,airplane,train,0
data/raw/cifar-10/train/40830.png,horse,train,7
data/raw/cifar-10/train/21846.png,deer,train,4
data/raw/cifar-10/train/16618.png,truck,train,9
data/raw/cifar-10/train/17705.png,truck,train,9
data/raw/cifar-10/train/19131.png,bird,train,2
data/raw/cifar-10/train/33059.png,airplane,train,0
data/raw/cifar-10/train/43417.png,automobile,train,1
data/raw/cifar-10/train/37677.png,dog,train,5
data/raw/cifar-10/train/4688.png,deer,train,4
data/raw/cifar-10/train/1365.png,automobile,train,1
data/raw/cifar-10/train/5133.png,bird,train,2
data/raw/cifar-10/train/16122.png,ship,train,8
data/raw/cifar-10/train/7068.png,ship,train,8
data/raw/cifar-10/train/2004.png,ship,train,8
data/raw/cifar-10/train/35701.png,airplane,train,0
data/raw/cifar-10/train/37567.png,airplane,train,0
data/raw/cifar-10/train/41547.png,airplane,train,0
data/raw/cifar-10/train/14046.png,ship,train,8
data/raw/cifar-10/train/26616.png,horse,train,7
data/raw/cifar-10/train/4879.png,dog,train,5
data/raw/cifar-10/train/35295.png,bird,train,2
data/raw/cifar-10/train/20836.png,automobile,train,1
data/raw/cifar-10/train/34304.png,dog,train,5
data/raw/cifar-10/train/44458.png,horse,train,7
data/raw/cifar-10/train/12049.png,frog,train,6
data/raw/cifar-10/train/9602.png,truck,train,9
data/raw/cifar-10/train/6584.png,bird,train,2
data/raw/cifar-10/train/48382.png,dog,train,5
data/raw/cifar-10/train/2518.png,frog,train,6
data/raw/cifar-10/train/19341.png,deer,train,4
data/raw/cifar-10/train/27680.png,dog,train,5
data/raw/cifar-10/train/15269.png,ship,train,8
data/raw/cifar-10/train/26739.png,dog,train,5
data/raw/cifar-10/train/27577.png,automobile,train,1
data/raw/cifar-10/train/22368.png,truck,train,9
data/raw/cifar-10/train/5268.png,dog,train,5
data/raw/cifar-10/train/26645.png,airplane,train,0
data/raw/cifar-10/train/36511.png,bird,train,2
data/raw/cifar-10/train/13136.png,horse,train,7
data/raw/cifar-10/train/27078.png,cat,train,3
data/raw/cifar-10/train/23282.png,ship,train,8
data/raw/cifar-10/train/34444.png,frog,train,6
data/raw/cifar-10/train/17931.png,cat,train,3
data/raw/cifar-10/train/24654.png,deer,train,4
data/raw/cifar-10/train/37188.png,cat,train,3
data/raw/cifar-10/train/5843.png,horse,train,7
data/raw/cifar-10/train/21229.png,frog,train,6
data/raw/cifar-10/train/15542.png,airplane,train,0
data/raw/cifar-10/train/4558.png,automobile,train,1
data/raw/cifar-10/train/2729.png,truck,train,9
data/raw/cifar-10/train/13533.png,dog,train,5
data/raw/cifar-10/train/25142.png,dog,train,5
data/raw/cifar-10/train/46933.png,cat,train,3
data/raw/cifar-10/train/6115.png,truck,train,9
data/raw/cifar-10/train/40037.png,deer,train,4
data/raw/cifar-10/train/37666.png,deer,train,4
data/raw/cifar-10/train/62.png,automobile,train,1
data/raw/cifar-10/train/6431.png,cat,train,3
data/raw/cifar-10/train/34329.png,deer,train,4
data/raw/cifar-10/train/39202.png,airplane,train,0
data/raw/cifar-10/train/29787.png,ship,train,8
data/raw/cifar-10/train/48838.png,horse,train,7
data/raw/cifar-10/train/2902.png,dog,train,5
data/raw/cifar-10/train/1201.png,horse,train,7
data/raw/cifar-10/train/22811.png,bird,train,2
data/raw/cifar-10/train/39694.png,bird,train,2
data/raw/cifar-10/train/47662.png,dog,train,5
data/raw/cifar-10/train/27886.png,dog,train,5
data/raw/cifar-10/train/3180.png,truck,train,9
data/raw/cifar-10/train/20983.png,dog,train,5
data/raw/cifar-10/train/15287.png,automobile,train,1
data/raw/cifar-10/train/39214.png,airplane,train,0
data/raw/cifar-10/train/1330.png,airplane,train,0
data/raw/cifar-10/train/14026.png,airplane,train,0
data/raw/cifar-10/train/15272.png,horse,train,7
data/raw/cifar-10/train/37967.png,cat,train,3
data/raw/cifar-10/train/37368.png,cat,train,3
data/raw/cifar-10/train/35214.png,frog,train,6
data/raw/cifar-10/train/9313.png,airplane,train,0
data/raw/cifar-10/train/31953.png,horse,train,7
data/raw/cifar-10/train/10056.png,deer,train,4
data/raw/cifar-10/train/7600.png,airplane,train,0
data/raw/cifar-10/train/22786.png,frog,train,6
data/raw/cifar-10/train/47403.png,airplane,train,0
data/raw/cifar-10/train/38402.png,frog,train,6
data/raw/cifar-10/train/7995.png,frog,train,6
data/raw/cifar-10/train/10590.png,airplane,train,0
data/raw/cifar-10/train/24117.png,truck,train,9
data/raw/cifar-10/train/33488.png,truck,train,9
data/raw/cifar-10/train/38739.png,frog,train,6
data/raw/cifar-10/train/49129.png,airplane,train,0
data/raw/cifar-10/train/29438.png,ship,train,8
data/raw/cifar-10/train/24208.png,horse,train,7
data/raw/cifar-10/train/34439.png,horse,train,7
data/raw/cifar-10/train/1106.png,truck,train,9
data/raw/cifar-10/train/2454.png,airplane,train,0
data/raw/cifar-10/train/33610.png,dog,train,5
data/raw/cifar-10/train/35152.png,deer,train,4
data/raw/cifar-10/train/36931.png,cat,train,3
data/raw/cifar-10/train/45841.png,truck,train,9
data/raw/cifar-10/train/36754.png,truck,train,9
data/raw/cifar-10/train/30118.png,bird,train,2
data/raw/cifar-10/train/49681.png,dog,train,5
data/raw/cifar-10/train/35727.png,ship,train,8
data/raw/cifar-10/train/39923.png,frog,train,6
data/raw/cifar-10/train/10446.png,ship,train,8
data/raw/cifar-10/train/17390.png,frog,train,6
data/raw/cifar-10/train/47123.png,bird,train,2
data/raw/cifar-10/train/10181.png,bird,train,2
data/raw/cifar-10/train/20799.png,deer,train,4
data/raw/cifar-10/train/3721.png,ship,train,8
data/raw/cifar-10/train/24263.png,cat,train,3
data/raw/cifar-10/train/20673.png,dog,train,5
data/raw/cifar-10/train/4119.png,frog,train,6
data/raw/cifar-10/train/11820.png,dog,train,5
data/raw/cifar-10/train/39771.png,ship,train,8
data/raw/cifar-10/train/30530.png,ship,train,8
data/raw/cifar-10/train/25468.png,bird,train,2
data/raw/cifar-10/train/48869.png,truck,train,9
data/raw/cifar-10/train/16663.png,bird,train,2
data/raw/cifar-10/train/39173.png,horse,train,7
data/raw/cifar-10/train/46182.png,truck,train,9
data/raw/cifar-10/train/9086.png,automobile,train,1
data/raw/cifar-10/train/29718.png,airplane,train,0
data/raw/cifar-10/train/22593.png,horse,train,7
data/raw/cifar-10/train/45605.png,airplane,train,0
data/raw/cifar-10/train/3850.png,frog,train,6
data/raw/cifar-10/train/14720.png,frog,train,6
data/raw/cifar-10/train/49825.png,deer,train,4
data/raw/cifar-10/train/22617.png,ship,train,8
data/raw/cifar-10/train/10827.png,automobile,train,1
data/raw/cifar-10/train/7026.png,frog,train,6
data/raw/cifar-10/train/42558.png,ship,train,8
data/raw/cifar-10/train/13350.png,cat,train,3
data/raw/cifar-10/train/12660.png,airplane,train,0
data/raw/cifar-10/train/8266.png,dog,train,5
data/raw/cifar-10/train/42145.png,bird,train,2
data/raw/cifar-10/train/12795.png,horse,train,7
data/raw/cifar-10/train/12767.png,automobile,train,1
data/raw/cifar-10/train/39835.png,bird,train,2
data/raw/cifar-10/train/9025.png,cat,train,3
data/raw/cifar-10/train/15564.png,bird,train,2
data/raw/cifar-10/train/26294.png,automobile,train,1
data/raw/cifar-10/train/36523.png,frog,train,6
data/raw/cifar-10/train/33998.png,dog,train,5
data/raw/cifar-10/train/49282.png,horse,train,7
data/raw/cifar-10/train/10863.png,dog,train,5
data/raw/cifar-10/train/4156.png,airplane,train,0
data/raw/cifar-10/train/36412.png,dog,train,5
data/raw/cifar-10/train/1361.png,frog,train,6
data/raw/cifar-10/train/8626.png,automobile,train,1
data/raw/cifar-10/train/42426.png,automobile,train,1
data/raw/cifar-10/train/33503.png,airplane,train,0
